CustomerId,Geography,Gender,Age,Tenure,Balance,EstimatedSalary,NumOfProducts,Credit_Card_Status,Engagement_Status,Product_Depth_Segment,Customer_Risk_Segment,Retention_Priority_Segment,Relationship_Strength_Index,Relationship_Strength_Tier,Retention_Strength_Score,Retention_Strength_Tier,Churn_Status
15802351,Germany,Female,33,6,90560.3,42607.69,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15717643,France,Female,34,6,90425.15,11597.69,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15771857,Spain,Male,39,7,89039.9,146738.83,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15799925,France,Male,60,6,88541.57,131718.12,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15703292,France,Male,26,8,86270.93,90177.3,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15720338,Spain,Male,55,8,85845.43,128918.42,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15613734,France,Female,33,6,84719.13,113048.79,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15621629,Germany,Male,43,8,81844.91,35908.46,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15638871,France,Male,77,6,80926.02,55829.25,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15610557,Spain,Female,35,7,79858.13,127977.66,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15721719,France,Male,42,7,77002.2,80428.42,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15806941,France,Male,60,7,76961.6,83643.87,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15648367,Germany,Female,29,6,74430.1,96051.1,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15807989,Germany,Male,37,8,73179.34,25292.53,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15707551,France,Male,30,8,73054.37,27012.0,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15741275,France,Female,57,7,71481.79,84421.34,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15788676,Spain,Male,38,8,71460.67,10074.05,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15606274,Germany,Male,38,6,63176.44,14466.08,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15743478,Germany,Male,39,8,52106.33,107964.36,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15567725,France,Female,46,7,52016.08,72993.65,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15642816,France,Female,27,7,43658.33,3025.49,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15665008,Germany,Female,26,8,42712.87,28861.69,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,95,Strong Relationship,88.0,Strong Retention,Retained
15727829,France,Male,42,2,0.0,167984.61,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15599792,France,Female,26,1,0.0,199638.56,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15776433,Spain,Male,62,2,0.0,186489.95,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15600258,France,Male,43,2,0.0,165303.79,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15631054,France,Female,24,1,0.0,180969.55,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15762110,France,Male,37,0,0.0,171707.93,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15600992,France,Male,36,1,0.0,151314.98,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15607713,Spain,Female,29,1,0.0,197996.65,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15592994,France,Female,65,0,0.0,190454.04,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15574783,France,Female,37,1,0.0,180363.56,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15657812,France,Male,52,1,0.0,172033.57,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15710161,France,Female,34,2,0.0,171706.66,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15681506,Spain,Male,43,1,0.0,197916.43,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15648005,Spain,Male,33,2,0.0,182738.0,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15645942,Spain,Male,40,2,0.0,164768.82,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15660200,France,Male,31,1,0.0,185105.44,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15812324,France,Male,27,1,0.0,190623.02,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15790442,Spain,Male,33,2,0.0,158268.84,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15610165,France,Female,26,1,0.0,199409.19,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15690440,Spain,Male,47,1,0.0,197961.93,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15605293,France,Female,43,1,0.0,196645.87,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15665460,Spain,Female,67,1,0.0,177783.04,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15698758,Spain,Female,31,1,0.0,169802.73,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15736413,France,Male,29,1,0.0,164484.78,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15579112,France,Male,47,2,0.0,186116.54,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15754113,France,Female,35,0,0.0,155485.24,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15779174,France,Female,36,2,0.0,180142.42,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15782879,France,Male,40,2,0.0,180553.48,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15711316,France,Male,27,2,0.0,199527.34,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15809302,France,Male,24,1,0.0,151460.84,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15638231,Spain,Female,62,2,0.0,162889.1,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15691457,Spain,Male,36,2,0.0,182787.17,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15762351,Spain,Female,63,1,0.0,186526.12,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15773242,France,Male,32,1,0.0,168779.47,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15572735,Spain,Male,27,2,0.0,153698.65,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15581968,France,Female,33,1,0.0,174431.01,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15680643,Spain,Female,42,1,0.0,149535.97,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15627365,France,Male,46,0,0.0,184350.78,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15729377,France,Male,36,1,0.0,159044.1,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15805162,France,Male,25,0,0.0,184221.11,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15613337,France,Male,47,2,0.0,182247.77,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15694641,Spain,Female,59,2,0.0,171364.18,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15634606,Spain,Male,52,1,0.0,176913.42,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15774258,France,Male,40,1,0.0,187343.4,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15646969,Spain,Male,33,2,0.0,176921.0,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15724691,France,Male,34,1,0.0,195052.12,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15808566,France,Male,46,2,0.0,169122.54,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15768881,France,Male,29,2,0.0,170421.13,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15628059,France,Male,61,1,0.0,191370.97,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15752915,France,Female,34,2,0.0,181270.84,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15814040,France,Female,45,1,0.0,199657.46,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,High Priority,75,Moderate Relationship,90.0,Very Strong Retention,Retained
15795298,Germany,Female,35,9,206868.78,102986.15,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15713604,Germany,Male,40,9,166776.6,172646.88,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15631721,Germany,Male,38,9,163965.69,103511.26,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15729087,Germany,Male,54,9,156367.6,116179.92,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15615020,Germany,Female,41,9,150463.11,81548.38,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15682322,France,Male,37,9,148466.93,151280.96,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15775131,Spain,Male,32,9,142188.2,128028.6,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15754747,Germany,Male,33,9,141918.09,184036.47,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15658504,Germany,Female,62,9,137727.34,121102.9,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15665766,Germany,Male,39,9,133191.19,53289.49,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15598695,Germany,Female,68,9,130169.27,93112.2,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15812720,Germany,Male,37,10,130110.45,172097.95,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15698839,Germany,Male,46,4,127559.97,126952.5,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15576641,Germany,Male,40,5,125725.02,50783.1,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15677586,Germany,Female,32,3,125445.04,130514.78,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15626044,Germany,Male,28,3,125155.83,106024.02,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15719958,Germany,Male,39,3,124548.99,120380.12,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15611756,Germany,Female,47,4,124192.28,50881.51,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15649744,France,Female,51,3,123981.31,40546.15,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15714046,Spain,Male,33,3,123783.91,142903.44,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15754599,France,Male,42,4,123311.39,82868.34,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15651450,Germany,Male,31,3,123212.08,112157.31,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15617603,Germany,Male,30,5,123210.56,102180.27,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15736371,France,Female,34,3,123034.43,38315.04,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15697789,Germany,Female,43,3,122717.53,87000.39,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15591980,France,Male,33,5,122568.05,82820.85,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15716357,Spain,Female,39,4,122486.11,140709.25,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15761692,France,Male,40,9,122417.17,190882.69,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15593622,France,Male,43,10,122198.21,179144.54,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15694852,France,Male,29,4,121823.4,50368.87,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15794939,France,Female,72,5,121215.9,105206.48,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15795564,Germany,Male,31,5,121192.22,74890.58,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15617866,Spain,Male,67,5,119785.47,107534.32,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15789371,Germany,Female,41,4,119703.1,109783.29,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15779059,France,Female,38,4,119624.54,110472.12,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15715707,France,Male,32,3,118829.03,73127.61,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15656249,France,Female,34,3,118307.57,136120.29,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15679804,France,Male,36,5,117559.05,111573.3,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15588566,Spain,Male,33,5,116474.28,32757.55,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15769356,Germany,Female,23,3,116022.53,37577.66,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15806210,Spain,Male,66,5,115654.47,131970.86,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15589380,Germany,Male,40,3,114446.84,87308.18,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15672640,Spain,Female,45,4,114347.85,109089.04,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15790282,Germany,Male,58,3,114327.59,42831.11,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15637366,Germany,Female,25,5,114268.85,126728.27,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15771749,Germany,Female,38,5,114268.22,89524.83,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15703205,France,Female,46,5,113402.14,138849.06,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15619130,Germany,Female,37,5,113291.05,132467.54,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15596575,Germany,Male,39,5,113193.51,52166.25,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15577985,France,Female,34,5,112324.45,17993.43,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15635752,Germany,Male,38,4,111798.06,102184.66,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15589869,France,Male,49,9,111634.29,166440.32,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15781702,Germany,Male,38,9,111347.37,194872.97,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15802207,Germany,Male,43,4,110182.54,87537.32,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15609669,France,Female,39,4,109949.39,41268.65,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15754849,Germany,Female,32,4,109421.13,126517.46,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15813327,France,Male,21,4,109130.96,56191.99,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15637717,Germany,Male,41,4,109026.8,43117.1,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15619016,Germany,Male,46,5,109019.65,33680.56,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15745455,Germany,Male,62,4,108716.59,74241.09,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15778025,Germany,Male,43,9,108589.47,194808.51,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15664734,Germany,Female,25,3,108244.82,103573.96,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15625641,Germany,Female,74,3,108071.36,16445.79,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15659420,Spain,Male,32,3,107594.11,102416.84,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15717706,France,Female,32,3,106045.92,17938.0,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15750921,France,Male,37,5,105843.26,84908.2,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15632736,Germany,Female,30,3,104911.35,42933.26,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15708362,France,Male,63,4,103729.79,80272.06,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15666012,France,Male,40,4,102833.46,38829.11,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15567246,Germany,Male,32,3,102630.13,127433.47,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15781875,Spain,Male,33,3,100476.46,136539.13,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15680767,Germany,Female,64,10,98362.35,21630.21,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15647474,France,Female,40,9,95624.36,60706.33,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15679062,Germany,Female,47,10,91522.04,138835.91,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15785865,France,Male,58,9,91285.13,26767.85,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15752984,France,Female,70,9,87542.89,42576.86,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15764654,France,Male,37,9,87374.88,247.36,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
15756475,Germany,Male,31,9,82293.82,91565.25,2,Has Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,100,Strong Relationship,90.0,Very Strong Retention,Retained
