CustomerId,Geography,Gender,Age,Tenure,Balance,EstimatedSalary,NumOfProducts,Credit_Card_Status,Engagement_Status,Product_Depth_Segment,Customer_Risk_Segment,Relationship_Strength_Index,Churn_Status
15699415,France,Female,46,6,150213.71,120668.46,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15742798,France,Female,22,7,150126.44,152107.93,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15631512,France,Female,26,8,149989.39,42330.58,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15724145,Germany,Male,29,8,149318.55,140746.13,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15614520,France,Female,37,8,148580.12,35179.18,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15617078,France,Female,44,6,148481.09,130529.13,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15698167,France,Female,24,0,148298.59,182913.95,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15573628,Germany,Female,51,7,148074.79,146411.41,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15651713,France,Male,45,6,148071.39,183575.01,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15792818,Germany,Female,29,6,148051.52,118623.94,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15713845,France,Male,38,7,148045.68,175479.92,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15651823,France,Female,60,6,147751.75,88206.04,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15713594,France,Female,32,7,147256.86,112771.95,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15673971,Germany,Female,44,6,146498.76,64853.51,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15732281,Germany,Male,34,6,146422.22,67142.97,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15766826,France,Male,26,7,146266.0,21903.62,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15771966,France,Male,39,8,146200.01,177944.64,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15788494,France,Male,31,8,145875.74,137491.23,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15581388,Spain,Male,33,8,145729.71,41365.85,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15735522,Germany,Male,37,2,145610.07,186300.59,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15629273,Germany,Male,42,8,145177.84,193471.74,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15760294,France,Female,41,8,145150.28,64869.32,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15788068,Germany,Male,45,10,144677.19,22512.44,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,55,Churned
15589793,France,Male,53,8,144453.75,190998.96,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15717056,Germany,Female,25,7,144351.86,116613.26,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15584620,Germany,Female,36,6,143644.16,22102.25,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15717893,Germany,Male,36,8,143421.74,97879.02,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15680243,France,Male,19,7,143390.51,33282.84,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15676576,France,Female,43,8,143061.88,61937.6,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15658475,France,Male,36,8,142882.49,89983.02,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15635277,Spain,Male,47,7,142643.54,189310.27,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15705890,France,Male,45,7,142072.02,37013.29,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15727353,France,Female,64,7,142028.36,32275.09,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15760865,Germany,Female,48,7,141819.02,93550.53,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15743016,Spain,Female,22,7,141604.76,30379.6,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15566988,Germany,Female,46,7,141535.52,50595.15,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15770174,France,Male,29,6,141389.06,54122.89,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15793317,Spain,Female,22,7,141287.15,118142.79,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15686463,France,Male,38,7,141074.59,52795.56,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15770525,Spain,Male,28,1,141038.57,16287.38,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15766575,Germany,Female,62,8,140745.33,193437.89,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15572093,France,Female,24,7,140453.91,129001.3,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15776596,Spain,Female,39,6,140094.59,172450.04,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15645496,France,Female,43,7,139972.18,143668.58,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15799964,Germany,Female,30,7,139872.81,188795.85,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15624510,France,Male,52,6,139781.06,27445.4,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15596811,France,Male,36,8,139753.35,79871.16,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15587451,Germany,Male,41,7,139706.31,63337.19,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15753174,Germany,Male,37,9,139592.98,104152.65,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,55,Churned
15724719,France,Female,22,7,139096.85,129890.94,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15595937,Germany,Male,36,1,138992.48,122373.42,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15694395,France,Female,29,1,138740.24,154700.61,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15571529,Germany,Female,48,7,138232.24,57594.78,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15796496,France,Female,31,8,137687.72,190067.12,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15761294,Germany,Female,56,8,137464.04,130846.79,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15788536,Germany,Male,40,2,137430.82,176768.59,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15677307,Germany,Female,40,6,137326.65,186976.6,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15660871,France,Male,28,8,137300.23,90174.83,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15724161,France,Female,40,9,137285.26,77063.63,4,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,55,Churned
15768163,Germany,Female,46,7,137145.12,115146.4,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15784736,France,Male,45,6,136855.24,46864.0,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15780514,France,Male,33,8,136678.52,54290.62,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15802741,France,Female,51,7,136294.97,38867.46,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15631912,France,Male,30,8,136291.71,54113.38,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15590097,Spain,Female,33,7,136082.0,62746.54,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15629390,France,Male,37,7,135847.47,144880.81,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15583392,Germany,Male,37,9,135776.36,85470.45,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,55,Churned
15593969,Spain,Female,39,7,135483.17,140881.2,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15747821,Germany,Female,31,6,135470.9,107074.81,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15737647,Germany,Female,77,6,135120.56,37836.64,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15740458,Spain,Male,36,7,135095.47,143859.66,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15691808,France,Male,43,7,134919.85,194691.95,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15580629,France,Male,31,6,134837.58,192029.19,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15604044,France,Male,38,8,134811.3,1299.75,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15567993,Spain,Male,28,8,134766.85,79355.87,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15578809,Germany,Male,40,1,134760.21,174434.06,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Churned
15595221,Germany,Female,33,7,134678.13,113177.95,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15757617,France,Male,55,6,134140.68,2267.88,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15653110,France,Male,42,8,133767.19,36405.21,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15620111,France,Male,54,8,133436.52,56787.8,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15791216,Germany,Male,43,8,133379.41,177378.66,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15799515,France,Female,48,8,133297.24,77764.37,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15788930,Spain,Male,37,7,132730.17,199293.01,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15673367,Germany,Male,33,6,132603.36,55775.72,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15570060,France,Female,43,8,132558.26,67046.83,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15795640,Germany,Female,35,1,132371.3,186123.57,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15648800,Germany,Female,21,8,132312.06,106663.46,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15750248,France,Female,35,8,132292.63,65682.93,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15736069,Germany,Female,35,6,132253.22,115566.57,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15616709,Germany,Female,38,0,132122.42,31730.32,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15795370,Germany,Male,37,6,131753.41,86894.67,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15680112,Germany,Female,35,7,131504.73,189560.43,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15597239,Spain,Male,39,7,131468.44,164975.82,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15655123,Spain,Female,45,9,131355.3,195395.33,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,55,Churned
15746802,France,Female,30,6,131286.46,194144.45,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15678944,Germany,Female,32,6,130935.56,9241.83,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15783958,Spain,Female,37,1,130922.81,2186.83,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15631333,Spain,Female,25,8,130866.19,42410.21,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15569641,Germany,Female,41,8,130701.29,59354.24,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15692977,Germany,Female,36,2,130700.92,77592.8,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15804394,Germany,Male,32,8,130627.66,47161.25,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15810444,Germany,Female,39,6,130565.02,9854.72,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15755649,Germany,Male,47,7,130538.77,92915.84,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15789379,France,Male,26,6,130428.78,173365.89,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15736078,Germany,Female,33,7,130367.87,15142.1,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15613282,France,Male,29,8,130306.49,77469.38,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15584091,Germany,Female,36,2,129748.54,47271.61,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Churned
15774727,Germany,Female,34,1,129398.01,44965.44,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15750407,Germany,Female,43,2,129264.05,19150.14,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15610727,France,Male,36,7,128829.25,190588.59,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15658258,France,Male,43,6,128760.32,36342.79,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15612494,France,Female,44,6,128747.69,146955.71,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15739578,France,Male,49,6,128663.9,65769.3,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15628992,Germany,Male,32,2,128647.98,54416.18,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15769548,France,Female,37,7,128645.67,92149.64,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15628298,Spain,Female,47,8,128486.11,179227.12,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15814675,Germany,Female,39,8,128264.03,61792.76,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15753332,Germany,Male,48,8,128140.17,175753.55,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15597909,Germany,Male,33,7,128135.99,158437.73,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15585823,France,Male,31,8,128131.73,96131.47,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15689412,France,Female,32,7,127849.38,15798.7,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15769412,Spain,Male,39,4,207034.96,157694.76,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Churned
15793688,France,Male,50,9,201009.64,158032.5,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15807003,France,Male,32,10,191775.65,179657.83,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15790355,Germany,Male,36,5,190479.48,179351.89,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15648047,Germany,Male,27,5,190125.43,21793.59,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15763460,France,Male,33,10,183768.47,164119.35,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15678034,France,Male,46,9,180226.24,13464.64,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15641250,Spain,Male,38,9,179581.31,23596.24,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15762331,France,Male,37,9,178755.84,199929.17,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15664339,Spain,Male,48,4,178144.91,50168.41,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Churned
15668472,Spain,Female,24,5,177799.83,79886.06,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15792729,Germany,Female,34,9,176311.36,160213.27,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15757867,France,Female,30,10,176173.52,97045.32,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15726494,France,Male,44,9,175303.06,65500.53,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15701301,France,Female,42,3,175159.9,67124.48,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Churned
15738448,Germany,Female,25,3,174330.35,181647.13,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15715047,Spain,Male,43,9,172478.15,191084.4,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15722010,Spain,Male,53,9,170491.84,35588.07,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15762716,Spain,Female,60,10,168920.75,31445.03,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15624866,Germany,Male,37,3,168735.74,70370.24,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15598338,Germany,Female,33,3,168560.46,90270.16,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15803337,France,Male,23,9,168372.52,134676.72,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15590327,Germany,Female,42,10,166031.45,98293.14,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15730705,France,Male,37,9,165252.52,85286.3,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15591628,Germany,Male,41,9,164046.1,49405.93,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15570895,France,Male,42,10,163548.07,38866.85,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15784597,France,Male,26,9,162923.85,98368.24,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15673619,France,Male,25,9,162560.32,64129.03,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15809347,Germany,Male,32,9,160680.41,30886.35,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15632609,France,Female,39,10,160132.75,32824.15,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15682600,Germany,Male,39,9,159492.79,80582.34,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15594450,France,Male,49,9,159458.53,135841.35,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15738662,Germany,Male,41,9,159434.03,178373.93,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15749093,France,Male,43,4,158713.08,98586.14,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15656522,Spain,Male,32,10,158537.42,166850.57,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15640161,Germany,Male,44,5,157955.83,139297.71,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15628530,France,Male,42,3,156864.2,88890.75,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15663263,France,Male,47,5,156265.31,1055.66,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15647099,France,Female,37,9,156091.97,72008.61,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15699619,France,Male,31,10,155978.17,91510.71,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15609187,France,Female,27,5,155879.09,70774.97,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15723907,Germany,Female,49,5,154776.42,196257.68,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15604818,France,Male,34,9,154495.79,191395.88,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15684211,Spain,Female,44,9,153656.85,158742.81,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15741092,Spain,Male,34,10,153360.02,140509.86,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15648136,Germany,Female,28,9,152812.58,166682.57,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15589949,Spain,Male,34,9,152806.74,19687.99,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15627360,France,Male,42,9,152603.45,110265.24,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15590993,Spain,Male,37,5,152212.88,120219.14,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15692744,France,Male,36,4,152169.12,38629.3,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Churned
15675794,Germany,Male,47,9,152076.93,121840.2,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15630419,France,Male,44,9,149961.11,57121.51,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15660679,Spain,Female,38,9,149571.94,118383.18,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15588419,Germany,Female,34,10,148962.46,66389.43,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15771540,France,Male,38,9,148912.44,80416.16,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15752507,Germany,Male,60,9,148846.39,192831.67,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15638882,Germany,Female,62,9,148214.36,48571.14,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15631756,France,Female,35,5,147813.05,109029.72,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15778936,France,Male,33,9,147510.34,190611.92,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15733904,France,Male,32,9,147493.89,33656.35,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15603683,Spain,Female,23,3,146584.19,125445.8,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15721779,Spain,Male,41,5,146466.46,180934.67,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15809178,Germany,Female,42,9,146100.75,32574.01,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15753639,France,Male,37,5,146093.39,160593.41,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15768193,Germany,Male,36,5,146050.97,86424.57,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15789201,Germany,Female,35,9,145623.36,163181.62,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15576615,Spain,Male,37,10,145382.61,80408.59,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15717527,France,Female,49,9,145359.99,38186.85,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15794266,France,Male,32,9,145303.52,103560.98,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15570990,Spain,Female,30,4,145222.99,145160.96,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15578369,Germany,Female,37,9,145219.3,159132.83,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15719809,Germany,Male,32,3,145166.09,111421.45,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15717984,France,Male,47,9,144900.58,61315.37,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15796334,Germany,Male,39,10,144757.02,22878.16,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15590810,Germany,Female,41,9,144326.09,73979.85,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15606273,France,Male,37,5,144235.73,154957.66,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Churned
15642530,Germany,Female,47,10,144090.42,140938.95,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15813917,Germany,Male,31,9,143321.97,83679.46,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15635660,Germany,Male,30,9,142910.15,105890.55,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15602043,Germany,Female,46,5,141788.63,164967.21,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15724127,France,Female,26,4,141581.71,98309.27,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15654901,France,Male,51,10,141556.96,130189.53,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15815070,Germany,Female,44,5,141428.99,68408.74,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15665811,France,Male,33,9,141234.98,95673.05,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15762268,France,Female,41,10,141162.08,50908.48,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15587394,France,Male,39,4,140133.08,131304.45,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15606944,Germany,Male,43,9,140121.17,11302.7,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15641474,France,Male,46,9,139859.54,38967.29,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15713975,Germany,Female,47,10,139756.12,165849.49,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15662854,Germany,Male,48,5,139714.4,73066.72,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15749068,France,Female,40,9,139625.34,93702.96,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15572801,Spain,Male,34,5,139393.19,33950.08,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15635396,Germany,Female,29,9,139106.19,141872.05,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15589496,France,Male,34,5,139064.06,67949.32,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,60,Retained
15723169,France,Female,31,9,138857.59,48640.77,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15579781,Germany,Male,31,10,138653.51,190803.37,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15801169,Germany,Female,39,9,138341.51,50072.94,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15616213,Germany,Female,51,9,138214.5,198715.27,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15746995,Germany,Male,31,9,138166.3,12920.43,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15684669,France,Female,41,9,137891.35,142009.46,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15743498,Germany,Male,52,9,137755.76,163191.99,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Churned
15707011,France,Male,47,10,137682.68,71071.47,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
15698932,Germany,Male,44,10,137452.09,189543.9,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,60,Retained
